"Latin.Name","summer_tif","winter_tif","D","I","rank.corr","sum_lon","sum_lat","win_lon","win_lat","distance","bearing"
"Saccolaimus flaviventris","./Summer_SDMs_redone/Saccolaimus flaviventris_summer.tif","./Winter_SDMs_redone/Saccolaimus flaviventris.tif",0.545980496185065,0.669839186295019,0.402978588217187,137.773507458497,-24.9101492541503,141.576032713874,-24.6867008510171,385272.240296392,-94.4796418617409
"Saccolaimus saccolaimus","./Summer_SDMs_redone/Saccolaimus saccolaimus_summer.tif","./Winter_SDMs_redone/Saccolaimus saccolaimus.tif",0.0821930146280483,0.198251056577444,-0.0496323861930881,115.382703502961,4.21407018468333,131.560161181244,-11.0177712654043,2459627.95341567,-47.6268775054323
"Saccopteryx bilineata","./Summer_SDMs_redone/Saccopteryx bilineata_summer.tif","./Winter_SDMs_redone/Saccopteryx bilineata.tif",0.676615896666254,0.725645495813209,0.4588795514385,-69.2813047447621,3.2310960433773,-68.128833241736,1.61445246098593,219965.245956653,-35.6192249312077
"Saccopteryx canescens","./Summer_SDMs_redone/Saccopteryx canescens_summer.tif","./Winter_SDMs_redone/Saccopteryx canescens.tif",0.363535941964889,0.56116545467677,0.374854468365449,-64.0656529318752,-0.354847699951701,-65.3077395334881,1.35660168032722,234367.334716043,143.840111906142
"Saccopteryx leptura","./Summer_SDMs_redone/Saccopteryx leptura_summer.tif","./Winter_SDMs_redone/Saccopteryx leptura.tif",0.708448843776322,0.740183639986226,0.476479169325634,-63.3112750118418,-0.739442111641678,-62.3740315418323,-2.21110286960702,193283.304066577,-32.6706940904158
"Scoteanax rueppellii","./Summer_SDMs_redone/Scoteanax rueppellii_summer.tif","./Winter_SDMs_redone/Scoteanax rueppellii.tif",0.440503144654108,0.641553363644943,0.615265253607215,150.758493418712,-32.1636872998933,150.351289308176,-32.1961949685534,38571.4505023866,84.7459401607063
"Scotoecus hindei","./Summer_SDMs_redone/Scotoecus hindei_summer.tif","./Winter_SDMs_redone/Scotoecus hindei.tif",0.35112048398107,0.553311068824449,0.333329766084891,31.07936584015,-3.33719609179732,33.6232234800395,-3.31717273240231,282715.383367285,-90.5224858526017
"Scotoecus hirundo","./Summer_SDMs_redone/Scotoecus hirundo_summer.tif","./Winter_SDMs_redone/Scotoecus hirundo.tif",0.089769442383328,0.299332588871158,0.0985665787322647,20.6294793833966,1.93641188162702,29.3107841967057,3.19091668656004,975331.731338495,-97.96633276724
"Scotonycteris zenkeri","./Summer_SDMs_redone/Scotonycteris zenkeri_summer.tif","./Winter_SDMs_redone/Scotonycteris zenkeri.tif",0.469682614874366,0.481574521497804,0.400509144706899,9.72129717353545,3.11020448444655,5.38170650730412,4.73500996015936,514341.946035805,110.286943609133
"Scotophilus dinganii","./Summer_SDMs_redone/Scotophilus dinganii_summer.tif","./Winter_SDMs_redone/Scotophilus dinganii.tif",0.233686906096631,0.45521647720034,0.333858812370592,26.746267969038,-3.48303845681287,25.7091372750742,-6.64509207316678,368092.250734935,18.2542507218298
"Scotophilus heathii","./Summer_SDMs_redone/Scotophilus heathii_summer.tif","./Winter_SDMs_redone/Scotophilus heathii.tif",0.475271062957105,0.542728997360986,0.393403763485129,88.9047595485318,22.8733785512012,88.7661300991424,22.8076761451184,15981.6355708983,62.8906303336664
"Scotophilus kuhlii","./Summer_SDMs_redone/Scotophilus kuhlii_summer.tif","./Winter_SDMs_redone/Scotophilus kuhlii.tif",0.513907997323828,0.595771418522632,0.517988699230228,99.4754675330085,19.5433639468533,97.0341052299937,16.7296068753063,404620.5541244,39.3047605814137
"Scotophilus leucogaster","./Summer_SDMs_redone/Scotophilus leucogaster_summer.tif","./Winter_SDMs_redone/Scotophilus leucogaster.tif",0.359722598865069,0.556477699574481,0.231941323293972,32.4824939156652,2.40304988635656,26.5786857510394,-3.38753441215036,917335.798613166,45.8088207040598
"Scotophilus nigrita","./Summer_SDMs_redone/Scotophilus nigrita_summer.tif","./Winter_SDMs_redone/Scotophilus nigrita.tif",0.738417173539894,0.847787051880445,-0.0724970536407775,20.4017506006213,2.0912064453932,20.1101826543888,1.48206991497645,74760.9866157091,25.7132258114639
"Scotophilus viridis","./Summer_SDMs_redone/Scotophilus viridis_summer.tif","./Winter_SDMs_redone/Scotophilus viridis.tif",0.154511500692656,0.374908783716147,-0.0234553833136697,12.3107722316953,5.09515751218588,21.2906731083701,-1.2579502914243,1220923.87422257,-54.8054365656927
"Scotorepens balstoni","./Summer_SDMs_redone/Scotorepens balstoni_summer.tif","./Winter_SDMs_redone/Scotorepens balstoni.tif",0.355222080423538,0.548957969948595,-0.100351715796957,134.199549635162,-25.4690809725048,138.269942145082,-30.125,653396.310823228,-38.8321197536689
"Scotorepens greyii","./Summer_SDMs_redone/Scotorepens greyii_summer.tif","./Winter_SDMs_redone/Scotorepens greyii.tif",0.555787342268558,0.672056771163209,0.460459035253344,139.985817759461,-22.9115353977658,139.038998225389,-25.1331504896492,264241.252062307,21.572778643031
"Scotorepens orion","./Summer_SDMs_redone/Scotorepens orion_summer.tif","./Winter_SDMs_redone/Scotorepens orion.tif",0.689581856839127,0.776429005532977,0.748126680229667,149.688616851353,-33.5139388040331,150.167267107646,-32.7575104338924,95040.7785938972,-152.100691042239
"Scotorepens sanborni","./Summer_SDMs_redone/Scotorepens sanborni_summer.tif","./Winter_SDMs_redone/Scotorepens sanborni.tif",0.0699086333822693,0.25718644389908,0.209407998940079,135.453904716683,-19.4931924659702,140.211193447738,-16.6361804472179,594609.421540495,-122.844103465503
"Sturnira bidens","./Summer_SDMs_redone/Sturnira bidens_summer.tif","./Winter_SDMs_redone/Sturnira bidens.tif",0.26619306310066,0.421814624366723,0.401486363611752,-75.6088765844825,-4.27098133444769,-75.7945522910108,2.0170951381602,695615.925659605,178.298586333064
"Sturnira bogotensis","./Summer_SDMs_redone/Sturnira bogotensis_summer.tif","./Winter_SDMs_redone/Sturnira bogotensis.tif",0.323946886446876,0.426242254011934,0.400608034954232,-74.2687156593407,-4.90687957875458,-73.7264004492007,-2.64716276919012,257035.560450807,-166.462813751282
"Sturnira erythromos","./Summer_SDMs_redone/Sturnira erythromos_summer.tif","./Winter_SDMs_redone/Sturnira erythromos.tif",0.630854560394436,0.762143709214482,0.728596437921414,-72.8537044176019,-6.45591321853851,-71.661403920648,-7.28136127088469,160308.658305437,-55.3614440359755
"Sturnira hondurensis","./Summer_SDMs_redone/Sturnira hondurensis_summer.tif","./Winter_SDMs_redone/Sturnira hondurensis.tif",0.465313373829172,0.590048323614769,0.241001160637638,-89.1389772995184,16.4919041123573,-91.8181802790194,18.0932039821211,335467.989892931,121.483962115344
"Sturnira lilium","./Summer_SDMs_redone/Sturnira lilium_summer.tif","./Winter_SDMs_redone/Sturnira lilium.tif",0.721182396976452,0.726657423923652,0.544017189321926,-66.3666762288144,-2.73418875366026,-63.8267113970645,-4.25521532969561,328534.920483711,-59.2894025334908
"Sturnira ludovici","./Summer_SDMs_redone/Sturnira ludovici_summer.tif","./Winter_SDMs_redone/Sturnira ludovici.tif",0.18926296013928,0.419507380460834,0.294572601137151,-73.6193038462935,3.10958941407101,-84.331950577635,9.94795151434051,1404990.81763169,121.845508510754
"Sturnira luisi","./Summer_SDMs_redone/Sturnira luisi_summer.tif","./Winter_SDMs_redone/Sturnira luisi.tif",0.403673956480048,0.626311705548837,0.321678811482304,-73.6618992813833,-2.0946693240512,-70.4649378399378,-0.890860528360527,379844.804319385,-110.550029936764
"Sturnira magna","./Summer_SDMs_redone/Sturnira magna_summer.tif","./Winter_SDMs_redone/Sturnira magna.tif",0.402828111159879,0.553084169242287,0.349845732901575,-70.0872939089773,-4.62750181400411,-69.3540728602641,-5.57251591146576,132402.621938866,-37.9154539799891
"Sturnira oporaphilum","./Summer_SDMs_redone/Sturnira oporaphilum_summer.tif","./Winter_SDMs_redone/Sturnira oporaphilum.tif",0.52809744935735,0.53717590003074,0.461263121071199,-70.242964421114,-6.70732945240819,-72.1958342037463,-5.93447241371306,232367.190214151,111.686321140362
"Sturnira parvidens","./Summer_SDMs_redone/Sturnira parvidens_summer.tif","./Winter_SDMs_redone/Sturnira parvidens.tif",0.484605147278516,0.603979393590756,0.515868246921992,-84.2867626441415,16.0876079235451,-85.6082525461576,15.3236683731823,164955.621696467,58.994431413634
"Sturnira tildae","./Summer_SDMs_redone/Sturnira tildae_summer.tif","./Winter_SDMs_redone/Sturnira tildae.tif",0.756943672887067,0.813087579021057,0.687524622588485,-63.3494659635573,-4.63325251476188,-61.8741295014494,-5.02649738427862,169333.010877313,-75.1822920374031
"Syconycteris australis","./Summer_SDMs_redone/Syconycteris australis_summer.tif","./Winter_SDMs_redone/Syconycteris australis.tif",0.491608822964111,0.612746993700696,0.570224571751419,143.141555332888,-9.43838232019595,143.820721940457,-13.4469433221582,449568.539872325,-9.55788341416909
"Tadarida aegyptiaca","./Summer_SDMs_redone/Tadarida aegyptiaca_summer.tif","./Winter_SDMs_redone/Tadarida aegyptiaca.tif",0.204943051561143,0.43448506198542,0.204250577041022,36.705246563034,6.58011090162466,29.4333869448794,-12.7422234892323,2283236.72118833,21.0349086660875
"Tadarida brasiliensis","./Summer_SDMs_redone/Tadarida brasiliensis_summer.tif","./Winter_SDMs_redone/Tadarida brasiliensis.tif",0.50637642147853,0.555459183084168,0.428197671924611,-101.926156496598,32.9826634203604,-86.1907064068188,12.0631291827437,2818023.35927532,-32.1815438349799
"Tadarida teniotis","./Summer_SDMs_redone/Tadarida teniotis_summer.tif","./Winter_SDMs_redone/Tadarida teniotis.tif",0.360611738491768,0.509632135181985,0.481308291130983,14.1708424064415,40.5124301581675,9.33439154777564,42.2140164929677,446532.801773032,113.419642892798
"Taphozous australis","./Summer_SDMs_redone/Taphozous australis_summer.tif","./Winter_SDMs_redone/Taphozous australis.tif",0.0204750204750438,0.0809332450741986,0.0696176819101353,143.49239011739,-17.5093161343161,147.850056689342,-22.6006235827664,724768.750012732,-39.7362187481218
"Taphozous georgianus","./Summer_SDMs_redone/Taphozous georgianus_summer.tif","./Winter_SDMs_redone/Taphozous georgianus.tif",0.795031997387896,0.84838184787326,0.679589836719428,134.16112612791,-21.8649222426847,134.177927810431,-22.0998055275392,26066.4528123028,-3.82003667234309
"Taphozous hilli","./Summer_SDMs_redone/Taphozous hilli_summer.tif","./Winter_SDMs_redone/Taphozous hilli.tif",0.662153876582424,0.788709265308276,0.550528588649989,131.374544000449,-23.8330410259288,129.876399327532,-25.3808363001055,228928.786538971,41.8207771788428
"Taphozous mauritianus","./Summer_SDMs_redone/Taphozous mauritianus_summer.tif","./Winter_SDMs_redone/Taphozous mauritianus.tif",0.364413070744461,0.56687660810864,0.370795140895626,25.1167060713528,-1.22346751134147,23.158470633773,-4.90162073987826,461293.206134546,28.2147415917583
"Taphozous melanopogon","./Summer_SDMs_redone/Taphozous melanopogon_summer.tif","./Winter_SDMs_redone/Taphozous melanopogon.tif",0.256331425955065,0.500644839055605,0.406283953665965,94.134630636755,19.8149501472921,91.8615303903722,17.615708434466,341651.131456289,44.2033933309359
"Taphozous troughtoni","./Summer_SDMs_redone/Taphozous troughtoni_summer.tif","./Winter_SDMs_redone/Taphozous troughtoni.tif",0.692514310876303,0.757188275169781,0.686874626950492,144.369156664561,-20.866436793711,145.45214663144,-20.6328379568472,115712.541970527,-103.106556461155
"Thyroptera tricolor","./Summer_SDMs_redone/Thyroptera tricolor_summer.tif","./Winter_SDMs_redone/Thyroptera tricolor.tif",0.630642103541784,0.633721620279831,0.398412226054957,-65.9123496395876,-1.09891112469022,-63.7153680108476,-2.44866520426059,286406.54798271,-58.6315253600754
"Tonatia bidens","./Summer_SDMs_redone/Tonatia bidens_summer.tif","./Winter_SDMs_redone/Tonatia bidens.tif",0.492786899514443,0.625180518381758,0.404047700827226,-64.0448006742429,-2.17629062169797,-61.5108777411329,-4.87367933807788,410146.268186609,-43.432624887158
"Tonatia saurophila","./Summer_SDMs_redone/Tonatia saurophila_summer.tif","./Winter_SDMs_redone/Tonatia saurophila.tif",0.834207574202988,0.856084129934901,0.66288280325879,-65.9648796459578,-0.90610344273457,-65.512120737564,-1.70319552193258,101524.72703321,-29.7617013274269
"Trachops cirrhosus","./Summer_SDMs_redone/Trachops cirrhosus_summer.tif","./Winter_SDMs_redone/Trachops cirrhosus.tif",0.602197447659479,0.628299295698932,0.357888482565979,-65.9073481229523,0.115361528649672,-63.2206963493923,-2.05043134146622,383096.015332646,-51.3399762478827
"Triaenops afer","./Summer_SDMs_redone/Triaenops afer_summer.tif","./Winter_SDMs_redone/Triaenops afer.tif",0.0552258489955904,0.122276180203883,-0.0675040983740139,29.3509314210353,-7.3238614656765,28.8604742421903,-5.32905537543101,227177.409958788,166.206128588078
"Trinycteris nicefori","./Summer_SDMs_redone/Trinycteris nicefori_summer.tif","./Winter_SDMs_redone/Trinycteris nicefori.tif",0.594983621856094,0.607055161559919,0.154362699000112,-66.5932205927184,0.25704152512847,-64.1646121927114,-0.901984662368159,299181.798840241,-64.6471807435012
"Tylonycteris robustula","./Summer_SDMs_redone/Tylonycteris robustula_summer.tif","./Winter_SDMs_redone/Tylonycteris robustula.tif",0.574696897018224,0.755558892846192,0.275747404539005,108.784372705191,7.18323518612664,108.028547775954,8.25788337947198,145180.571506974,144.89649223968
"Uroderma bilobatum","./Summer_SDMs_redone/Uroderma bilobatum_summer.tif","./Winter_SDMs_redone/Uroderma bilobatum.tif",0.845148992086434,0.859808544030926,0.678358014061109,-65.0619255894527,-1.61171169384165,-64.758830503603,-1.88263548146475,45108.8836070821,-48.3902812578891
"Uroderma convexum","./Summer_SDMs_redone/Uroderma convexum_summer.tif","./Winter_SDMs_redone/Uroderma convexum.tif",0.545023323080293,0.582193226419011,0.466299155775937,-82.2266584414094,10.4945149011056,-80.3624128452668,9.92866720300349,213633.699005723,-72.8005535283058
"Uroderma davisi","./Summer_SDMs_redone/Uroderma davisi_summer.tif","./Winter_SDMs_redone/Uroderma davisi.tif",0.16493051433638,0.357383226220248,0.319691618528198,-88.6830438756856,14.0037705667276,-89.6987734487734,13.8863636363636,110525.211950379,83.1283558592164
"Uroderma magnirostrum","./Summer_SDMs_redone/Uroderma magnirostrum_summer.tif","./Winter_SDMs_redone/Uroderma magnirostrum.tif",0.476766031289292,0.630723674857993,0.340009073566875,-64.5870457341776,-1.98115040662606,-61.2548363573512,-6.0105622787696,579146.567970344,-39.8392808884716
"Vampyressa pusilla","./Summer_SDMs_redone/Vampyressa pusilla_summer.tif","./Winter_SDMs_redone/Vampyressa pusilla.tif",0.573141578319315,0.643319546956307,0.31591049377857,-65.5290271512019,-2.10256228605109,-62.3162819497919,-5.29431215741306,501909.024277435,-45.4345725583526
"Vampyressa thyone","./Summer_SDMs_redone/Vampyressa thyone_summer.tif","./Winter_SDMs_redone/Vampyressa thyone.tif",0.589068642219432,0.738663950235336,0.314570233272574,-68.2638742964353,0.358468239077996,-69.5735094508237,1.89517608938799,223870.213622751,139.361737862283
"Vampyriscus bidens","./Summer_SDMs_redone/Vampyriscus bidens_summer.tif","./Winter_SDMs_redone/Vampyriscus bidens.tif",0.719677564534907,0.831781194301634,0.6132647954677,-64.6850102378471,-2.63845850320237,-64.1178436202728,-3.26863623922266,93975.815015708,-42.1555613792025
"Vampyriscus nymphaea","./Summer_SDMs_redone/Vampyriscus nymphaea_summer.tif","./Winter_SDMs_redone/Vampyriscus nymphaea.tif",0.457525071440992,0.649509037051626,0.448096939465854,-75.1086184635248,3.26730507137221,-76.4936292286634,4.51448144987823,206594.125600086,131.828787751877
"Vampyrodes caraccioli","./Summer_SDMs_redone/Vampyrodes caraccioli_summer.tif","./Winter_SDMs_redone/Vampyrodes caraccioli.tif",0.322109781580967,0.545026426267018,0.203539888092985,-67.4003287724218,3.34263445019259,-63.394504129674,-3.51324983965162,879386.111015759,-30.4930044772108
"Vampyrodes major","./Summer_SDMs_redone/Vampyrodes major_summer.tif","./Winter_SDMs_redone/Vampyrodes major.tif",0.376293306144078,0.565061598574965,0.339805190824711,-74.4804002077543,7.1511658103821,-78.2672308147397,11.3608857336038,624373.610994761,137.892565253062
"Vampyrum spectrum","./Summer_SDMs_redone/Vampyrum spectrum_summer.tif","./Winter_SDMs_redone/Vampyrum spectrum.tif",0.722402056871178,0.798433941829868,0.568403084371509,-66.1605475968027,-0.388846153846158,-63.8399122139534,-2.77236565767247,368969.342792572,-44.4534228026176
"Vespadelus baverstocki","./Summer_SDMs_redone/Vespadelus baverstocki_summer.tif","./Winter_SDMs_redone/Vespadelus baverstocki.tif",0.529945767507854,0.532563817702787,0.385888443312238,134.357398279119,-29.6073784350145,134.603660693233,-30.24446474888,74517.4132139898,-18.6700808651401
"Vespadelus caurinus","./Summer_SDMs_redone/Vespadelus caurinus_summer.tif","./Winter_SDMs_redone/Vespadelus caurinus.tif",0.813488670371954,0.823039857507335,0.798723754005474,132.83942568049,-15.8780372666382,133.709080962801,-15.8220915390226,93357.5355137189,-93.9209172657044
"Vespadelus darlingtoni","./Summer_SDMs_redone/Vespadelus darlingtoni_summer.tif","./Winter_SDMs_redone/Vespadelus darlingtoni.tif",0.427758805359172,0.638653905356364,0.599174946788011,147.738816250877,-35.2637135557559,147.854913723376,-35.0793003504988,23031.404639737,-152.697528258736
"Vespadelus finlaysoni","./Summer_SDMs_redone/Vespadelus finlaysoni_summer.tif","./Winter_SDMs_redone/Vespadelus finlaysoni.tif",0.337026373373011,0.502060790047355,0.306793885269811,129.466443882159,-22.985527526453,132.881716188721,-24.0926532688395,369648.655157303,-71.3160881017813
"Vespadelus pumilus","./Summer_SDMs_redone/Vespadelus pumilus_summer.tif","./Winter_SDMs_redone/Vespadelus pumilus.tif",0.53261826622888,0.548893948089688,0.411309831897254,140.250470263347,-25.2298186984711,143.669812122758,-27.8274249766216,446013.429052606,-50.5929249514056
"Vespadelus regulus","./Summer_SDMs_redone/Vespadelus regulus_summer.tif","./Winter_SDMs_redone/Vespadelus regulus.tif",0.79668213350567,0.863084843214637,0.835414261480564,138.890720304345,-34.5684855058794,138.175533054752,-33.7951712561163,108189.837309664,142.654260560946
"Vespadelus troughtoni","./Summer_SDMs_redone/Vespadelus troughtoni_summer.tif","./Winter_SDMs_redone/Vespadelus troughtoni.tif",0.53598270359321,0.724085806093304,0.67486067203591,148.420179999314,-27.4041362092042,150.141832644369,-27.163190529876,172528.335603451,-99.2961550598076
"Vespadelus vulturnus","./Summer_SDMs_redone/Vespadelus vulturnus_summer.tif","./Winter_SDMs_redone/Vespadelus vulturnus.tif",0.457730505149511,0.661202454204358,0.590344525178523,147.237297983028,-34.7932337640186,146.945684158901,-32.782062285434,224704.869073212,173.177619008456
"Vespertilio murinus","./Summer_SDMs_redone/Vespertilio murinus_summer.tif","./Winter_SDMs_redone/Vespertilio murinus.tif",0.167180603778466,0.404052978513587,0.360247232103515,43.9865277859511,53.3721674611114,10.3607394281306,50.8730742803414,2298028.51609907,69.8947536894872
